Auction,VehicleAge,Make,Model,Color,WheelType,VehOdo,Size,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,VNST,VehBCost,WarrantyCost,BYRNO
2,5,4,176,14,2,69229,1,3165,3973,3918,4791,3401,4453,4173,5309,4,4030,1020,16926
2,4,7,396,5,1,62051,2,7489,9138,8588,10369,6652,7928,7684,9062,4,8400,1313,23359
2,4,4,560,13,1,72278,6,4123,5657,4953,6610,4123,5657,4953,6610,4,5030,1155,23359
2,6,7,337,5,1,70893,4,6427,7606,7441,8714,6427,7606,7441,8714,4,8895,1338,21053
2,5,7,911,12,1,63267,6,2772,3865,3494,4674,2772,3865,3494,4674,4,4530,825,23359
2,5,26,502,2,2,33104,6,3362,4454,4131,5310,3362,4454,4131,5310,4,5550,582,23359
2,6,5,939,5,2,81505,12,3257,4180,4018,5014,3257,4180,4018,5014,4,5030,2063,23359
2,4,6,261,3,1,71098,7,9078,11086,10304,12473,9078,11086,10304,12473,4,8915,1623,21053
2,4,7,911,5,2,81223,6,3688,4783,4483,5666,3688,4783,4483,5666,4,4930,983,23359
2,7,7,1019,13,2,66105,12,2165,3092,2838,3839,2165,3092,2838,3839,4,4030,1906,23359
2,5,21,292,3,1,75817,7,6105,6815,7093,7860,6105,6815,7093,7860,4,6505,569,21053
2,6,7,337,14,1,81282,4,6427,7606,7441,8714,6427,7606,7441,8714,4,8995,1413,21053
2,4,15,676,14,2,67117,6,6197,7457,8636,10021,6150,7417,8866,10258,4,4130,728,23359
2,7,5,722,13,1,63113,6,3228,4186,3986,5021,3228,4186,3986,5021,4,4730,1515,23359
2,7,4,5,12,1,64639,5,3669,5397,4463,6329,3669,5397,4463,6329,4,5450,1418,23359
2,4,26,751,6,1,61569,12,7117,9002,8186,10222,7117,9002,8186,10222,4,5280,1801,21053
2,8,2,748,3,2,73143,6,2938,3921,3673,4735,2938,3921,3673,4735,4,4030,2274,23359
2,4,14,538,3,1,83584,8,8027,9727,9169,11005,8027,9727,9169,11005,4,8065,983,23359
2,6,7,911,5,1,94463,6,2652,3662,3364,4455,2652,3662,3364,4455,4,3930,1353,23359
2,4,6,255,8,2,57830,7,7695,9553,8811,10817,7695,9553,8811,10817,4,8595,1003,21053
2,5,7,911,6,2,88349,6,2772,3865,3494,4674,2772,3865,3494,4674,4,4230,983,23359
2,5,8,295,8,1,88804,7,7142,8489,8213,9668,7142,8489,8213,9668,4,8020,1243,21053
2,6,7,342,2,1,61735,7,3604,4725,4392,5603,3604,4725,4392,5603,4,6280,1320,21053
2,8,14,436,13,1,89652,7,3376,4371,4146,5221,3376,4371,4146,5221,4,5030,2193,23359
2,5,7,911,7,1,96223,6,2772,3865,3494,4674,2772,3865,3494,4674,4,2995,1053,23359
2,6,7,911,7,1,48555,6,2652,3662,3364,4455,2652,3662,3364,4455,4,3935,993,16926
2,7,4,484,14,1,96164,3,2390,3278,3081,4040,2390,3278,3081,4040,4,3730,2651,23359
2,4,11,46,14,1,82006,1,3257,4068,4018,4893,3257,4068,4018,4893,4,3730,983,23359
2,7,19,798,2,2,52478,6,1813,2730,2458,3448,1813,2730,2458,3448,4,4135,1054,16926
2,6,7,911,6,1,71890,6,2326,3367,3012,4136,2326,3367,3012,4136,4,3985,1220,16926
2,5,6,886,14,0,85004,6,4481,6235,5339,7234,4481,6235,5339,7234,4,4180,1503,23359
2,7,25,614,12,1,81473,12,1954,2208,2610,2885,1954,2208,2610,2885,4,4030,5392,23359
2,4,6,886,14,1,72386,6,5569,6584,6515,7611,5569,6584,6515,7611,4,5250,1389,23359
2,5,11,282,13,1,63310,6,3364,4130,4133,4960,3364,4130,4133,4960,4,4930,533,23359
2,5,7,389,13,1,90009,12,4100,5201,4928,6117,4100,5201,4928,6117,4,4530,1774,23359
2,6,6,263,14,1,71206,7,5494,6496,6434,7516,5494,6496,6434,7516,4,6050,1923,23359
2,8,6,883,3,1,75455,6,1757,2341,2398,3028,1556,2128,2180,2798,4,3730,1455,23359
2,3,7,911,7,1,53945,6,4495,5749,5355,6709,4495,5749,5355,6709,4,5130,754,16926
2,7,25,434,5,1,95139,6,2398,3385,3090,4156,2398,3385,3090,4156,4,3730,2939,23359
2,7,17,1066,13,1,88855,10,4675,6146,5549,7138,4675,6146,5549,7138,4,6050,3035,23359
2,8,6,169,12,1,81300,12,2135,3070,2806,3816,2135,3070,2806,3816,4,4130,2063,23359
2,6,7,380,2,1,67438,1,2889,3628,3620,4418,3004,3769,3744,4571,4,4530,1320,23359
2,3,5,723,14,1,54747,6,5443,6528,6378,7550,5443,6528,6378,7550,4,5250,1086,16926
2,2,5,723,13,1,46044,6,6263,7341,7264,8428,6263,7341,7264,8428,4,6750,975,23359
2,6,7,342,2,1,81429,7,3604,4725,4392,5603,3604,4725,4392,5603,4,4730,1543,16926
2,5,29,991,3,1,75126,3,2386,3276,3077,4038,2386,3276,3077,4038,4,4530,1038,23359
2,8,25,434,2,1,87758,6,2397,3280,3089,4042,2192,3063,2867,3808,4,3355,2712,16926
2,8,7,911,14,1,91778,6,2461,3339,3158,4106,2461,3339,3158,4106,4,3230,1353,23359
2,5,7,911,7,1,74566,6,3275,4325,4037,5171,3206,4268,3962,5109,4,4430,920,23359
2,7,19,798,3,1,95816,6,2405,3520,3097,4302,2405,3520,3097,4302,4,3530,1353,23359
2,4,4,479,5,1,60562,3,4573,5967,5439,6944,4573,5967,5439,6944,4,5130,1703,16926
2,6,4,479,1,1,77247,3,3220,4283,3978,5126,3220,4283,3978,5126,4,5030,2274,23359
2,5,7,389,3,1,61081,12,4744,6350,5624,7358,4668,6289,5541,7292,4,6050,1313,23359
2,4,4,479,5,1,83204,3,4573,5967,5439,6944,4573,5967,5439,6944,4,4885,2152,16926
2,6,23,65,7,2,72579,6,2560,3765,3265,4566,2560,3765,3265,4566,4,4230,1806,23359
2,5,25,434,5,1,89525,6,3528,4745,4310,5625,3528,4745,4310,5625,4,4030,2412,23359
2,6,7,378,5,2,90075,1,2315,3007,3000,3748,2315,3007,3000,3748,4,3230,1641,23359
2,7,15,867,14,2,82210,6,966,1643,1543,2274,966,1643,1543,2274,4,2495,894,23359
2,5,7,911,8,1,57307,6,2772,3865,3494,4674,2772,3865,3494,4674,4,4035,754,16926
2,5,4,560,13,2,62135,6,3486,5019,4265,5921,3486,5019,4265,5921,4,4230,1020,23359
2,4,15,676,2,2,79942,6,6197,7457,8636,10021,6150,7417,8866,10258,4,4030,803,23359
2,6,5,1005,5,2,56230,12,2920,3611,3654,4400,2920,3611,3654,4400,4,5030,1551,23359
2,4,6,665,2,2,81353,1,3414,4480,4187,5338,3414,4480,4187,5338,4,4085,723,16926
2,6,5,815,3,2,79584,6,2140,3042,2811,3785,2140,3042,2811,3785,4,3730,1455,23359
2,5,25,445,13,1,76799,3,5179,6598,6093,7626,5179,6598,6093,7626,4,6050,1974,23359
2,6,7,378,3,1,86820,1,2774,3744,3496,4544,2774,3744,3496,4544,4,4030,1543,23359
2,6,26,515,3,2,89135,6,3332,4030,4099,4852,3332,4030,4099,4852,4,4130,1933,23359
2,4,15,864,13,2,86136,6,3832,4973,4639,5871,3919,5018,4733,5919,4,3730,594,23359
2,8,25,444,14,1,97833,3,2935,3984,3670,4803,2868,3992,3597,4811,4,3730,2651,23359
2,6,23,65,8,2,58399,6,2560,3765,3265,4566,2560,3765,3265,4566,4,4530,1469,23359
2,3,4,198,3,1,77975,1,4824,5901,5710,6873,4824,5901,5710,6873,4,4400,803,23359
2,5,6,882,12,2,80986,6,2636,3519,3347,4301,2636,3519,3347,4301,4,4140,1243,23359
2,7,23,65,6,2,81028,6,1926,2857,2580,3586,1926,2857,2580,3586,4,3240,1933,23359
2,7,6,250,6,1,93343,9,3384,4461,4155,5318,3384,4461,4155,5318,4,4140,1641,23359
2,7,19,798,1,2,85211,6,1813,2730,2458,3448,1813,2730,2458,3448,4,2905,1283,23359
2,4,15,765,2,2,66275,1,2340,3175,3027,3929,2340,3175,3027,3929,4,3740,533,23359
2,7,6,169,13,2,84128,12,2622,3740,3332,4539,2616,3775,3325,4577,4,4040,2063,23359
2,7,7,653,15,0,66598,11,4443,5649,5298,6601,4443,5649,5298,6601,4,5760,1028,23359
2,1,1,965,2,2,14145,10,21103,22888,23291,25219,17483,19046,21527,22815,4,8719,882,16926
2,8,7,1019,5,2,69334,12,1829,2562,2475,3267,1829,2562,2475,3267,4,3340,1906,23359
2,5,7,911,14,1,92277,6,3774,4982,4576,5881,3774,4982,4576,5881,4,3940,1053,23359
2,6,7,911,7,1,90599,6,2326,3367,3012,4136,2326,3367,3012,4136,4,3935,1353,16926
2,5,25,434,13,1,96855,6,3528,4745,4310,5625,3528,4745,4310,5625,4,3240,2639,23359
2,7,7,915,14,2,42959,6,1888,2790,2539,3513,1888,2790,2539,3513,4,3540,993,23359
2,5,4,479,5,2,94550,3,3643,4910,4434,5803,3643,4910,4434,5803,4,4140,2351,23359
2,4,4,479,14,2,46079,3,4573,5967,5439,6944,4573,5967,5439,6944,4,6260,1328,23359
2,7,7,911,13,1,81415,6,2140,3131,2811,3881,2140,3131,2811,3881,4,3785,1283,16926
2,5,14,538,6,1,86677,8,7726,9318,8844,10563,8399,10355,9571,11683,4,7275,983,23359
2,7,7,376,3,1,88217,1,2171,3204,2845,3960,2171,3204,2845,3960,4,3560,1543,16926
2,5,5,690,3,1,63088,2,6211,7519,7208,8621,6211,7519,7208,8621,4,8405,1215,16926
2,3,7,911,14,2,85905,6,4495,5749,5355,6709,4495,5749,5355,6709,4,4140,983,23359
2,5,5,723,14,2,51833,6,3487,4488,4266,5347,3487,4488,4266,5347,4,5510,1086,16926
2,7,21,631,2,1,76550,4,6971,8131,8029,9281,6362,7508,7371,8609,4,9540,1103,16926
2,6,7,342,6,1,75138,7,3604,4725,4392,5603,3927,5629,4741,6579,4,6560,1455,16926
2,4,4,622,13,1,77228,3,4420,5863,5274,6832,4766,6317,5647,7322,4,5580,1974,16926
2,7,4,906,1,1,96751,4,7310,8455,8395,9631,6272,6931,11032,12191,4,8795,2218,16926
2,4,5,691,13,2,77782,2,6952,8321,8008,9487,6952,8321,8008,9487,4,6760,1389,23359
2,5,15,676,13,2,47752,6,3402,4773,4174,5655,3402,4773,4174,5655,4,4540,623,23359
2,1,30,143,3,2,14580,6,14968,16504,16665,18324,13169,14122,17428,18417,4,13234,462,16926
2,3,4,198,3,2,65145,1,4824,5901,5710,6873,4824,5901,5710,6873,4,5040,728,23359
2,4,4,560,13,2,59158,6,4123,5657,4953,6610,4123,5657,4953,6610,4,3935,920,16926
2,6,23,65,8,2,86091,6,2560,3765,3265,4566,2560,3765,3265,4566,4,3840,1933,23359
2,5,25,445,5,1,64998,3,5179,6598,6093,7626,5250,6668,6170,7701,4,5760,1703,23359
2,4,7,911,2,1,92928,6,3688,4783,4483,5666,3688,4783,4483,5666,4,3540,1053,23359
2,3,5,820,6,1,79371,6,4872,6021,5762,7003,4872,6021,5762,7003,4,5260,1272,23359
2,4,7,911,13,2,77602,6,3688,4783,4483,5666,3688,4783,4483,5666,4,3740,920,23359
2,6,23,65,13,1,89573,6,3293,4179,4056,5013,3293,4179,4056,5013,4,3740,1933,23359
2,2,6,552,13,2,65760,10,9028,10525,10250,11867,9028,10525,10250,11867,4,8600,1215,23359
2,6,7,911,5,1,64533,6,2326,3367,3012,4136,2326,3367,3012,4136,4,3940,1125,23359
2,5,7,342,12,1,74647,7,5407,6742,6340,7781,4891,5947,8649,9999,4,8075,1155,16926
2,8,7,914,13,1,74512,6,1853,2770,2501,3492,1853,2770,2501,3492,4,3240,1220,23359
2,5,25,434,12,1,93066,6,3528,4745,4310,5625,3528,4745,4310,5625,4,3540,2639,23359
2,6,6,257,8,3,74332,7,4463,5811,5320,6776,4463,5811,5320,6776,4,6155,1689,16926
2,5,4,479,12,2,88108,3,3643,4910,4434,5803,3761,5050,4562,5954,4,4135,2152,16926
2,7,7,911,13,1,93389,6,2140,3131,2811,3881,2399,3577,3091,4363,4,3335,1353,16926
2,5,15,857,14,1,88443,7,4679,5507,5553,6448,4915,5914,5808,6887,4,6905,1893,16926
2,6,7,911,5,1,78545,6,2652,3662,3364,4455,2652,3662,3364,4455,4,3540,1220,23359
2,5,11,282,3,2,52360,6,3364,4130,4133,4960,3364,4130,4133,4960,4,4540,505,23359
2,5,7,346,13,2,67117,7,6622,8147,7652,9299,6439,7961,7454,9098,4,9595,1508,16926
2,5,25,133,13,1,95206,3,4624,6346,5494,7354,4624,6346,5494,7354,4,4140,2639,23359
2,8,26,784,7,2,72530,1,1784,2633,2427,3344,1784,2633,2427,3344,4,3240,1923,23359
2,5,4,176,5,2,84395,1,2604,3540,3312,4323,2450,3494,3146,4274,4,3785,1243,16926
2,6,11,46,13,1,70284,1,1664,2607,2297,3316,1637,2553,2268,3257,4,3240,1220,23359
2,7,6,169,8,2,50654,12,2622,3740,3332,4539,2622,3740,3332,4539,4,4240,1551,23359
2,7,7,342,3,1,92578,7,3821,4690,4627,5565,3598,4538,4386,5401,4,4140,1641,23359
2,7,7,913,13,1,80107,6,2982,3912,3721,4725,2670,3776,3384,4578,4,3285,1283,16926
2,3,4,481,13,2,77255,3,6858,8107,7907,9256,6858,8107,7907,9256,4,6560,1974,23359
2,5,7,911,14,1,87718,6,3774,4982,4576,5881,3774,4982,4576,5881,4,3740,983,23359
2,6,4,566,12,2,61621,6,2368,3332,3057,4099,2368,3332,3057,4099,4,3105,2198,16926
2,4,6,665,13,1,68192,1,3414,4480,4187,5338,3414,4480,4187,5338,4,4540,630,23359
2,8,7,342,3,1,88077,7,2440,3369,3135,4139,2440,3369,3135,4139,4,3740,1543,23359
2,5,6,666,12,1,66209,1,2765,3758,3486,4559,2765,3758,3486,4559,4,4140,630,23359
2,6,25,443,5,2,86848,3,2431,3390,3125,4161,2431,3390,3125,4161,4,4140,2452,23359
2,7,4,951,2,1,85445,7,4739,5694,5618,6650,4746,5608,5626,6557,4,6555,1543,16926
2,5,5,687,3,1,49075,2,7112,8477,8181,9655,6528,8058,7550,9203,4,8820,1257,16926
2,4,6,255,3,2,63655,7,7695,9553,8811,10817,7695,9553,8811,10817,4,7575,1118,23359
2,4,26,505,2,2,56551,6,5994,7294,6974,8378,5994,7294,6974,8378,4,5905,671,16926
2,2,18,598,7,1,50569,6,10781,12164,12143,13637,10781,12164,12143,13637,4,7720,1003,16926
2,5,7,911,7,1,91542,6,2772,3865,3494,4674,2772,3865,3494,4674,4,3740,1053,23359
2,3,4,198,12,0,75601,1,4824,5901,5710,6873,4824,5901,5710,6873,4,5260,803,23359
2,3,4,198,12,0,75601,1,4810,5899,5695,6871,4810,5899,5695,6871,4,5260,803,23359
2,5,7,911,13,1,73796,6,2772,3865,3494,4674,2716,3781,3433,4583,4,4185,920,16926
2,7,7,911,13,1,91047,6,2296,3119,2980,3869,2263,3191,2944,3946,4,2610,1353,16926
2,4,6,882,14,1,82053,6,3963,4999,4780,5899,3963,4999,4780,5899,4,3740,1243,16926
2,8,7,342,6,1,98180,7,2440,3369,3135,4139,2440,3369,3135,4139,4,3540,1641,23359
2,5,26,503,7,2,54184,6,4051,5241,4875,6160,3924,5022,4738,5924,4,5855,671,16926
2,4,7,911,13,1,68994,6,4291,5670,5134,6624,3692,4685,6998,8136,4,4385,825,16926
2,4,7,911,5,2,71341,6,3706,4800,4502,5684,3706,4800,4502,5684,4,4140,920,23359
2,5,25,434,14,1,85336,6,3564,4870,4349,5760,3184,4327,3939,5173,4,4985,2412,16926
2,6,19,800,5,1,82378,6,3364,4624,4133,5494,3204,4466,3960,5323,4,3740,1283,23359
2,6,18,646,13,1,88634,12,3434,4215,4209,5052,3434,4215,4209,5052,4,4240,1413,16926
2,6,26,517,5,1,71437,6,3812,5191,4617,6106,3526,4897,4308,5789,4,5040,2508,16926
2,3,4,481,13,2,81160,3,6867,8151,7916,9303,7203,8521,8279,9703,4,6480,2152,16926
2,4,4,110,2,2,89305,1,2839,3513,3566,4294,2676,3551,3390,4335,4,3240,853,23359
2,7,23,65,5,2,78628,6,1951,2895,2607,3627,1951,2895,2607,3627,4,3740,1806,23359
2,4,7,367,6,1,78118,3,6124,7519,7114,8621,6124,7519,7114,8621,4,5260,1506,23359
2,4,4,957,14,1,67937,7,9544,11446,10808,12862,9695,12348,10971,13836,4,9440,1703,16926
2,7,7,911,7,1,81947,6,2239,3226,2918,3984,2239,3226,2918,3984,4,3240,1283,23359
2,4,4,956,2,1,85416,7,9442,11422,10697,12836,7910,10272,9043,11594,4,8420,1243,16926
2,2,4,198,12,2,57030,1,6228,7055,7226,8119,6228,7055,7226,8119,4,6205,671,16926
2,4,5,690,3,1,71393,2,6947,8346,8003,9514,6647,7884,9634,10939,4,8720,1389,16926
2,6,7,911,13,1,73461,6,2296,3310,2980,4075,2302,3361,2986,4130,4,3540,1220,23359
2,3,15,765,3,2,71148,1,4344,5285,5192,6208,4344,5285,5192,6208,4,4685,569,16926
2,6,8,854,14,1,59173,9,3404,4666,4176,5539,3404,4666,4176,5539,4,4540,1717,23359
2,3,5,723,6,2,58032,6,5427,6508,6361,7529,5564,6594,6509,7622,4,6505,1086,16926
2,7,6,169,13,2,93827,12,2664,3816,3377,4621,2616,3775,3325,4577,4,3840,2218,23359
2,5,25,899,14,2,46182,1,3035,4192,3778,5027,3138,4164,5427,6308,4,4385,834,16926
2,7,7,376,7,1,86432,1,2816,3931,3541,4745,2427,3549,3121,4333,4,3540,1543,23359
2,8,26,784,3,2,80546,1,1808,2681,2453,3395,1701,2549,4030,4939,4,3240,2063,23359
2,5,25,445,6,2,74484,3,4206,5323,5042,6249,4053,5106,4877,6014,4,5560,1974,23359
2,7,7,911,13,1,81503,6,2239,3226,2918,3984,2399,3577,3091,4363,4,4035,1283,16926
2,6,4,479,4,2,91294,3,3164,4253,3917,5093,3164,4253,3917,5093,4,3740,2651,23359
2,4,25,434,5,2,51869,6,4013,5060,4834,5965,3888,5110,4699,6019,4,5455,1666,16926
2,4,5,691,6,2,78990,2,6197,7457,8636,10021,6150,7417,8866,10258,4,6560,1389,23359
2,7,13,119,7,1,82679,7,2966,3589,3703,4376,3073,3680,3819,4474,4,4240,1673,23359
2,3,6,883,6,1,69770,6,4540,5694,5403,6650,4584,5843,5451,6810,4,5905,1020,16926
2,4,29,386,14,2,76533,6,2945,3847,3681,4655,2969,3913,3707,4726,4,3840,569,23359
2,4,7,911,5,1,58145,6,4291,5670,5134,6624,4014,5476,4835,6414,4,4885,754,16926
2,7,2,529,14,1,87162,3,4123,5623,4953,6573,3537,4947,4320,5843,4,4540,2712,23359
2,7,7,911,14,1,60284,6,2239,3226,2918,3984,2239,3226,2918,3984,4,3540,1125,23359
2,7,25,443,14,1,63666,3,2168,3147,2841,3899,2409,3376,3102,4146,4,4740,2003,23359
2,7,7,911,7,1,72528,6,2239,3226,2918,3984,2239,3226,2918,3984,4,3240,1220,23359
2,5,6,886,7,1,86815,6,3242,4345,4001,5193,3242,4345,4001,5193,4,5040,1503,23359
2,6,7,911,13,2,92864,6,2296,3310,2980,4075,2979,4359,3717,5208,4,3440,1353,23359
2,5,15,864,1,2,48892,6,2970,3923,3708,4737,3464,4453,4241,5309,4,5040,482,23359
2,4,4,198,5,2,80769,1,4862,5976,5751,6954,4987,6298,5886,7302,4,5040,853,23359
2,4,6,1,13,1,76665,5,6986,8055,8045,9199,6860,7959,7909,9096,4,6455,569,16926
2,5,25,445,12,1,83349,3,4206,5323,5042,6249,4371,5480,5221,6418,4,5705,2152,16926
2,4,4,113,13,2,62837,1,2839,3513,3566,4294,3230,4034,3988,4857,4,4540,728,23359
2,2,4,481,14,1,77949,3,7513,8711,8614,9908,7381,8526,8471,9708,4,7720,1974,16926
2,5,25,445,5,1,81231,3,3397,4594,4169,5462,3530,4673,4312,5547,4,5205,2152,16926
2,6,26,499,2,2,78292,6,3548,4384,4332,5235,3041,3974,3784,4792,4,4740,1103,23359
2,8,4,622,13,3,82822,3,2298,3180,2982,3934,2298,3180,2982,3934,4,4740,2452,23359
2,4,5,815,1,2,54575,6,4827,5942,5713,6917,4498,5737,5358,6696,4,5705,920,16926
2,5,4,891,2,1,80736,4,10297,11547,11621,12971,7613,9712,11717,13544,4,11040,1763,16926
2,5,25,445,2,2,86184,3,4206,5323,5042,6249,4316,5499,5161,6439,4,5560,2152,23359
2,7,30,839,14,1,80190,12,4790,5418,5673,6351,5311,6225,6236,7223,4,6905,1673,16926
2,2,5,723,14,2,58891,6,6312,7367,7317,8456,5471,6404,6409,7416,4,6100,1086,23359
2,6,7,1019,3,1,99198,12,2624,3596,3334,4384,2422,3370,3116,4140,4,3440,2506,23359
2,6,7,1019,7,2,67688,12,2624,3596,3334,4384,2422,3370,3116,4140,4,4140,1906,23359
2,5,7,911,7,1,83965,6,2770,3866,3492,4675,2716,3781,3433,4583,4,3740,983,23359
2,4,4,479,3,2,98865,3,4530,5949,5392,6925,4591,6005,5458,6985,4,4140,2351,23359
2,4,25,434,13,2,87876,6,4013,5060,4834,5965,3855,5060,4663,5965,4,4140,2412,23359
2,7,25,430,12,2,80833,6,2244,3332,2924,4099,2077,3035,2743,3778,4,4140,1933,23359
2,5,25,430,1,0,83342,6,3197,4263,3953,5104,3197,4263,3953,5104,4,3985,1633,16926
2,5,5,817,7,2,99183,6,3138,4301,3889,5145,3080,4076,3826,4902,4,2905,1341,23359
2,4,25,445,13,2,92747,3,5508,6999,6449,8059,5572,7154,6518,8226,4,5040,2351,23359
2,5,25,445,2,2,93281,3,4206,5323,5042,6249,4331,5579,5177,6525,4,4940,2351,23359
2,7,7,915,14,2,59242,6,1960,2866,2617,3595,2478,3332,3176,4099,4,4035,1054,16926
2,3,25,445,13,1,84125,3,6897,8449,7949,9625,6382,7936,7393,9071,4,6560,2152,23359
2,5,7,911,5,0,79534,6,2770,3866,3492,4675,2770,3866,3492,4675,4,3935,920,23359
2,5,6,886,14,2,66810,6,4537,6243,5400,7242,4446,6317,5302,7322,4,5040,1215,23359
2,4,25,445,7,2,96658,3,5508,6999,6449,8059,5268,6715,8449,10004,4,5040,2351,23359
2,4,7,911,7,2,82895,6,3706,4800,4502,5684,3642,4693,4433,5568,4,4140,983,23359
2,8,7,355,3,1,84150,5,6197,7457,8636,10021,6150,7417,8866,10258,4,6560,1153,23359
2,4,15,765,7,2,65967,1,2320,3176,3006,3930,2311,3174,2996,3928,4,3540,533,23359
2,8,21,272,14,1,98719,11,2903,3707,3635,4504,2783,3553,3506,4337,4,3740,920,23359
2,7,7,911,7,1,61796,6,2239,3226,2918,3984,2176,3168,2850,3921,4,3740,1125,23359
2,4,25,445,13,2,82717,3,5508,6999,6449,8059,5090,6689,5997,7724,4,6560,2152,23359
2,6,11,282,13,2,80534,6,2443,3154,3138,3906,2484,3312,3183,4077,4,3240,894,23359
2,4,4,176,13,2,72070,1,3057,4100,3802,4928,2830,3869,3556,4679,4,4140,1155,23359
2,3,4,198,14,2,73830,1,4810,5899,5695,6871,5141,6235,6052,7234,4,5260,803,23359
2,6,4,566,14,2,92122,6,2432,3416,3127,4189,2351,3385,3039,4156,4,2905,2939,23359
2,7,25,429,6,1,94434,6,3194,4499,3950,5359,3326,4703,4092,5579,4,3240,2074,23359
2,3,5,723,2,2,75421,6,5427,6508,6361,7529,5564,6594,6509,7622,4,5070,1389,16926
2,5,6,169,3,2,92195,12,3204,4417,3960,5270,2951,4102,3687,4930,4,4140,1918,23359
2,5,7,342,3,1,66223,7,7145,8188,8217,9343,6772,8288,7814,9451,4,7520,1020,16926
2,3,6,883,13,1,78787,6,4792,6016,5675,6997,5020,6355,5922,7363,4,4985,1155,16926
2,6,23,65,14,2,76124,6,2805,4170,3529,5004,2465,3518,3162,4299,4,4140,1806,23359
2,6,7,911,14,1,87518,6,2829,3913,3555,4726,3222,4616,3980,5485,4,3740,1283,23359
2,4,25,445,2,2,93340,3,5508,6999,6449,8059,5622,7136,6572,8207,4,5040,2351,23359
2,7,7,913,13,1,85948,6,2422,3423,3116,4197,2046,2980,2710,3718,4,3740,1283,23359
2,6,26,499,13,1,97535,6,3548,4384,4332,5235,3237,4057,3996,4882,4,4140,1209,23359
2,6,26,517,5,1,72813,6,3812,5191,4617,6106,4041,5284,4864,6207,4,5040,2508,23359
2,2,5,723,3,2,46333,6,6312,7367,7317,8456,6175,7075,7169,8141,4,6260,975,23359
2,8,6,1079,3,1,83083,3,1866,2812,2515,3537,1924,2890,2578,3621,4,3240,2193,23359
2,3,26,502,14,2,79987,6,5542,6796,6485,7840,5693,6909,6648,7962,4,4940,803,23359
2,3,7,911,0,2,85079,6,4493,5753,5352,6713,4325,5468,5171,6405,4,4140,983,23359
2,4,7,911,14,2,67067,6,3706,4800,4502,5684,3229,4383,3987,5234,4,4135,825,16926
2,7,23,65,3,2,42564,6,1951,2895,2607,3627,2343,3898,3030,4710,4,4140,1346,23359
2,6,6,169,12,1,92495,12,3435,4512,4210,5373,3056,4013,3800,4834,4,4140,2218,23359
2,4,4,560,13,2,75388,6,4270,5765,5112,6726,4972,6367,5870,7376,4,4540,1155,23359
2,5,7,911,5,1,93477,6,3875,4938,4685,5833,3762,4793,4563,5676,4,4140,1053,23359
2,5,7,914,7,1,66294,6,3191,4224,3946,5062,3491,4795,4270,5679,4,4140,825,23359
2,8,7,1019,13,2,80443,12,1766,2503,2407,3203,1800,2587,2444,3294,4,3540,2322,23359
2,5,4,479,5,2,82899,3,3576,4811,4362,5696,3641,4848,4432,5736,4,5040,2152,23359
2,5,7,911,14,1,66131,6,3191,4224,3946,5062,3624,5022,4414,5924,4,4140,825,23359
2,7,7,915,7,1,99547,6,2293,3118,2976,3867,2198,2923,2874,3657,4,2905,1353,23359
2,5,5,723,13,1,79063,6,4554,5199,5418,6115,3705,4444,7227,8033,4,5505,1506,16926
2,3,6,182,14,2,87852,10,9259,11026,10500,12408,9247,10879,10487,12249,4,8155,1503,99740
2,6,6,665,14,1,82835,1,2115,2744,2784,3464,2033,2712,2696,3429,4,2905,1023,23359
2,6,9,56,5,1,97870,6,7171,8322,8245,9488,7299,8666,8383,9859,4,8855,1641,99740
2,2,5,723,12,2,44370,6,6263,7341,7264,8428,5691,6466,6646,7483,4,7110,975,16926
2,4,6,886,3,1,79380,6,5569,6584,6515,7611,5955,6947,6931,8003,4,4940,1389,23359
2,6,7,911,1,1,59869,6,2326,3367,3012,4136,2939,4243,3674,5082,4,3960,1054,23359
2,6,2,747,14,1,65162,6,3388,4717,4159,5594,3054,4164,7430,10130,4,5780,2003,23359
2,4,6,882,7,1,77796,6,3963,4999,4780,5899,3618,5175,4407,6089,4,4485,1155,16926
2,5,6,171,13,2,76686,12,3662,5093,4455,6000,3622,4511,7322,8746,4,6180,1623,23359
2,4,11,282,13,2,63382,6,3837,4833,4644,5720,3855,4609,6907,7970,4,5760,533,16926
2,5,7,324,2,1,48245,8,4529,5922,5391,6896,5342,6450,6269,7466,4,7220,693,16926
2,4,25,133,13,1,63292,3,5223,6612,6141,7641,5205,6678,6121,7712,4,6280,1898,23359
2,3,4,481,13,2,63096,3,6858,8107,7907,9256,6455,7525,10171,11838,4,7695,1703,16926
2,5,7,382,6,1,86363,1,3803,4982,4607,5881,3767,4985,4568,5884,4,4185,1243,16926
2,4,7,911,13,1,90765,6,3688,4783,4483,5666,3642,4693,4433,5568,4,3940,1053,23359
2,4,4,981,14,2,76936,12,8301,10457,9465,11794,7222,9531,8300,10793,4,7005,2091,16926
2,5,25,445,6,1,97228,3,4172,5270,5006,6192,4371,5480,5221,6418,4,4940,2351,23359
